연도,월,기준월,시도,전기차등록대수,충전량_kWh,충전횟수,충전시간_h,활성충전기수,EV당충전량,EV당충전횟수,활성기당충전량
2024,9,2024-09,경북,31941,1461054.79,60446.0,17212.97,1018.0,45.74,1.89,1435.22
2024,9,2024-09,광주,14309,212301.37,8223.0,2232.47,147.0,14.84,0.57,1444.23
2024,9,2024-09,대구,33447,302875.16,11849.0,3291.1,201.0,9.06,0.35,1506.84
2024,9,2024-09,대전,20435,256652.12,10615.0,2909.99,153.0,12.56,0.52,1677.46
2024,9,2024-09,부산,41929,237872.54,9893.0,2810.35,127.0,5.67,0.24,1873.01
2024,9,2024-09,서울,81088,523302.49,21741.0,5884.38,260.0,6.45,0.27,2012.7
2024,9,2024-09,세종,5102,68867.46,2890.0,806.35,74.0,13.5,0.57,930.64
2024,9,2024-09,울산,9213,217492.73,8979.0,2520.54,174.0,23.61,0.97,1249.96
2024,9,2024-09,인천,50994,483496.44,19790.0,5510.53,249.0,9.48,0.39,1941.75
2024,9,2024-09,전남,30012,843336.65,31965.0,8885.61,783.0,28.1,1.07,1077.06
2024,9,2024-09,전북,23572,912119.74,35392.0,9875.06,691.0,38.7,1.5,1320.0
2024,9,2024-09,제주,45748,637162.1,27983.0,7964.41,312.0,13.93,0.61,2042.19
2024,9,2024-09,충남,29502,1229263.93,49560.0,13936.29,774.0,41.67,1.68,1588.2
2024,9,2024-09,충북,23844,1028206.41,42420.0,12045.4,561.0,43.12,1.78,1832.81
2024,10,2024-10,강원,20458,811784.77,33512.0,8969.3,678.0,39.68,1.64,1197.32
2024,10,2024-10,경기,145219,1897815.7,86137.0,22839.8,1018.0,13.07,0.59,1864.26
2024,10,2024-10,경남,45740,1129581.21,47965.0,13123.35,825.0,24.7,1.05,1369.19
2024,10,2024-10,경북,32462,1412016.54,59818.0,16804.03,1024.0,43.5,1.84,1378.92
2024,10,2024-10,광주,14643,188646.03,7564.0,2052.74,148.0,12.88,0.52,1274.64
2024,10,2024-10,대구,33766,295084.11,11880.0,3312.62,201.0,8.74,0.35,1468.08
2024,10,2024-10,대전,20587,244295.61,10732.0,2820.22,158.0,11.87,0.52,1546.17
2024,10,2024-10,부산,42611,223834.5,9631.0,2673.98,128.0,5.25,0.23,1748.71
2024,10,2024-10,서울,81599,512029.07,22230.0,5786.63,265.0,6.27,0.27,1932.19
2024,10,2024-10,세종,5247,67778.5,3015.0,789.52,74.0,12.92,0.57,915.93
2024,10,2024-10,울산,9393,206035.04,9062.0,2527.84,172.0,21.93,0.96,1197.88
2024,10,2024-10,인천,52472,480117.0,20817.0,5749.09,249.0,9.15,0.4,1928.18
2024,10,2024-10,전남,30580,761476.28,30176.0,8215.84,793.0,24.9,0.99,960.25
2024,10,2024-10,전북,24071,861858.78,34631.0,9421.28,692.0,35.8,1.44,1245.46
2024,10,2024-10,제주,47306,585027.02,26134.0,7334.31,314.0,12.37,0.55,1863.14
2024,10,2024-10,충남,30280,1206684.85,50510.0,13794.2,778.0,39.85,1.67,1551.01
2024,10,2024-10,충북,24707,1039941.61,44384.0,12367.58,561.0,42.09,1.8,1853.73
2024,11,2024-11,강원,20730,793869.23,33930.0,8905.39,692.0,38.3,1.64,1147.21
2024,11,2024-11,경기,149479,2037548.99,94727.0,24462.99,1065.0,13.63,0.63,1913.19
2024,11,2024-11,경남,46295,1167405.03,50818.0,13470.41,853.0,25.22,1.1,1368.59
2024,11,2024-11,경북,33410,1515569.75,65530.0,18133.36,1071.0,45.36,1.96,1415.1
2024,11,2024-11,광주,15093,208684.19,8549.0,2218.52,149.0,13.83,0.57,1400.57
2024,11,2024-11,대구,35012,311084.61,12863.0,3444.71,214.0,8.89,0.37,1453.67
2024,11,2024-11,대전,21098,275912.21,12346.0,3121.38,154.0,13.08,0.59,1791.64
2024,11,2024-11,부산,43531,229851.77,10233.0,2704.65,130.0,5.28,0.24,1768.09
2024,11,2024-11,서울,82824,562368.12,24858.0,6143.92,264.0,6.79,0.3,2130.18
2024,11,2024-11,세종,5343,73114.98,3178.0,819.29,73.0,13.68,0.59,1001.58
2024,11,2024-11,울산,9684,217346.08,9551.0,2603.08,175.0,22.44,0.99,1241.98
2024,11,2024-11,인천,54387,532961.49,23627.0,6151.93,261.0,9.8,0.43,2042.0
2024,11,2024-11,전남,31123,826326.47,33372.0,8883.35,842.0,26.55,1.07,981.39
2024,11,2024-11,전북,24701,927539.32,38123.0,10017.74,723.0,37.55,1.54,1282.9
2024,11,2024-11,제주,48523,585298.62,26876.0,7439.67,314.0,12.06,0.55,1864.01
2024,11,2024-11,충남,30504,1267572.33,54179.0,14503.58,850.0,41.55,1.78,1491.26
2024,11,2024-11,충북,25255,1146341.98,49736.0,13462.66,576.0,45.39,1.97,1990.18
2024,12,2024-12,강원,21004,891668.32,39199.0,9636.04,678.0,42.45,1.87,1315.15
2024,12,2024-12,경기,151850,2381304.73,113843.0,28078.92,1027.0,15.68,0.75,2318.7
2024,12,2024-12,경남,46628,1287286.9,57760.0,14735.78,821.0,27.61,1.24,1567.95
2024,12,2024-12,경북,33905,1658169.85,73325.0,19527.12,1023.0,48.91,2.16,1620.89
2024,12,2024-12,광주,15240,236437.64,10164.0,2443.58,147.0,15.51,0.67,1608.42
2024,12,2024-12,대구,35212,359611.07,15114.0,3968.78,201.0,10.21,0.43,1789.11
2024,12,2024-12,대전,21314,327827.6,15064.0,3547.27,160.0,15.38,0.71,2048.92
2024,12,2024-12,부산,44259,254527.21,11782.0,3030.69,128.0,5.75,0.27,1988.49
2024,12,2024-12,서울,83868,682802.41,31337.0,7182.65,264.0,8.14,0.37,2586.37
2024,12,2024-12,세종,5424,81389.68,3631.0,924.19,73.0,15.01,0.67,1114.93
2024,12,2024-12,울산,9817,247325.02,11195.0,2934.71,175.0,25.19,1.14,1413.29
2024,12,2024-12,인천,54398,628151.25,28302.0,6939.6,248.0,11.55,0.52,2532.87
2024,12,2024-12,전남,31417,884722.09,36754.0,9411.11,783.0,28.16,1.17,1129.91
2024,12,2024-12,전북,24872,971875.19,40543.0,10470.92,688.0,39.08,1.63,1412.61
2024,12,2024-12,제주,49007,667706.83,31797.0,8498.65,314.0,13.62,0.65,2126.45
2024,12,2024-12,충남,30654,1362172.37,59734.0,15477.55,780.0,44.44,1.95,1746.37
2024,12,2024-12,충북,25375,1223150.87,53816.0,14182.53,557.0,48.2,2.12,2195.96
2025,1,2025-01,강원,21077,923612.2,40583.0,9887.01,678.0,43.82,1.93,1362.26
2025,1,2025-01,경기,152165,2217469.31,106305.0,26068.99,1047.0,14.57,0.7,2117.93
2025,1,2025-01,경남,46873,1273871.03,57251.0,14551.89,828.0,27.18,1.22,1538.49
2025,1,2025-01,경북,33990,1681161.23,74443.0,19711.74,1027.0,49.46,2.19,1636.96
2025,1,2025-01,광주,15271,222887.47,9553.0,2284.83,147.0,14.6,0.63,1516.24
2025,1,2025-01,대구,35093,341797.49,14625.0,3761.47,208.0,9.74,0.42,1643.26
2025,1,2025-01,대전,21364,349536.23,15917.0,3850.92,160.0,16.36,0.75,2184.6
2025,1,2025-01,부산,44591,243605.83,11279.0,2850.79,129.0,5.46,0.25,1888.42
2025,1,2025-01,서울,83562,638251.15,29589.0,6746.41,264.0,7.64,0.35,2417.62
2025,1,2025-01,세종,5523,75509.08,3385.0,857.63,74.0,13.67,0.61,1020.39
2025,1,2025-01,울산,9851,239663.42,10810.0,2807.11,175.0,24.33,1.1,1369.51
2025,1,2025-01,인천,54820,591730.59,26704.0,6482.15,254.0,10.79,0.49,2329.65
2025,1,2025-01,전남,31566,888385.72,37215.0,9382.67,832.0,28.14,1.18,1067.77
2025,1,2025-01,전북,24954,977298.81,40752.0,10550.09,692.0,39.16,1.63,1412.28
2025,1,2025-01,제주,49442,649036.3,30913.0,8385.23,314.0,13.13,0.63,2066.99
2025,1,2025-01,충남,30662,1288304.4,56855.0,14635.89,786.0,42.02,1.85,1639.06
2025,1,2025-01,충북,25237,1149656.17,50331.0,13343.84,557.0,45.55,1.99,2064.01
2025,2,2025-02,강원,21287,753491.46,33686.0,8273.17,695.0,35.4,1.58,1084.16
2025,2,2025-02,경기,155103,2086173.69,101320.0,24904.1,1056.0,13.45,0.65,1975.54
2025,2,2025-02,경남,48510,1125083.84,51470.0,13059.61,852.0,23.19,1.06,1320.52
2025,2,2025-02,경북,35237,1432828.01,64494.0,17043.52,1080.0,40.66,1.83,1326.69
2025,2,2025-02,광주,15489,207547.74,9036.0,2153.37,148.0,13.4,0.58,1402.35
2025,2,2025-02,대구,35477,307387.62,13210.0,3359.54,213.0,8.66,0.37,1443.13
2025,2,2025-02,대전,21506,326716.28,15141.0,3650.67,160.0,15.19,0.7,2041.98
2025,2,2025-02,부산,45284,231071.06,10729.0,2682.47,130.0,5.1,0.24,1777.47
2025,2,2025-02,서울,84172,629200.66,29717.0,6813.88,265.0,7.48,0.35,2374.34
2025,2,2025-02,세종,5674,76705.93,3492.0,891.45,74.0,13.52,0.62,1036.57
2025,2,2025-02,울산,10015,216452.22,10144.0,2564.25,176.0,21.61,1.01,1229.84
2025,2,2025-02,인천,55919,543134.22,25247.0,6082.13,251.0,9.71,0.45,2163.88
2025,2,2025-02,전남,32322,733879.51,31731.0,7942.21,823.0,22.71,0.98,891.71
2025,2,2025-02,전북,25533,816585.84,34958.0,8887.81,709.0,31.98,1.37,1151.74
2025,2,2025-02,제주,49690,601854.53,28829.0,7775.84,314.0,12.11,0.58,1916.73
2025,2,2025-02,충남,31657,1194037.59,53620.0,13577.68,835.0,37.72,1.69,1429.99
2025,2,2025-02,충북,25932,1045175.66,46446.0,12300.83,564.0,40.3,1.79,1853.15
2025,3,2025-03,강원,21619,697436.69,29961.0,7789.72,685.0,32.26,1.39,1018.16
2025,3,2025-03,경기,159685,1858200.48,86709.0,22555.04,1057.0,11.64,0.54,1757.99
2025,3,2025-03,경남,49900,1061992.32,46620.0,12396.66,849.0,21.28,0.93,1250.87
2025,3,2025-03,경북,36312,1370159.3,59496.0,16448.69,1070.0,37.73,1.64,1280.52
2025,3,2025-03,광주,15784,188234.61,7817.0,1981.03,147.0,11.93,0.5,1280.51
2025,3,2025-03,대구,35817,285122.93,11951.0,3228.17,209.0,7.96,0.33,1364.22
2025,3,2025-03,대전,21866,289252.46,13106.0,3396.94,159.0,13.23,0.6,1819.2
2025,3,2025-03,부산,46341,203136.04,9130.0,2384.68,129.0,4.38,0.2,1574.7
2025,3,2025-03,서울,85220,516788.07,23903.0,5959.9,265.0,6.06,0.28,1950.14
2025,3,2025-03,세종,5752,70482.48,3103.0,812.77,74.0,12.25,0.54,952.47
2025,3,2025-03,울산,10231,196670.71,8880.0,2392.74,174.0,19.22,0.87,1130.29
2025,3,2025-03,인천,58024,483208.03,21503.0,5682.66,254.0,8.33,0.37,1902.39
2025,3,2025-03,전남,33384,793730.54,32065.0,8484.95,831.0,23.78,0.96,955.15
2025,3,2025-03,전북,25988,794808.39,32880.0,8721.14,724.0,30.58,1.27,1097.8
2025,3,2025-03,제주,50650,586667.91,27555.0,7645.37,313.0,11.58,0.54,1874.34
2025,3,2025-03,충남,32973,1145289.94,49358.0,13134.02,800.0,34.73,1.5,1431.61
2025,3,2025-03,충북,26764,976638.53,42668.0,11697.6,570.0,36.49,1.59,1713.4
2025,4,2025-04,강원,21975,665534.14,28019.0,7522.87,689.0,30.29,1.28,965.94
2025,4,2025-04,경기,163834,1829359.51,83002.0,22199.73,1063.0,11.17,0.51,1720.94
2025,4,2025-04,경남,51479,1027110.87,44078.0,12100.02,849.0,19.95,0.86,1209.79
2025,4,2025-04,경북,37130,1342403.28,57269.0,16035.0,1077.0,36.15,1.54,1246.43
2025,4,2025-04,광주,16123,177520.31,7275.0,1903.16,149.0,11.01,0.45,1191.41
2025,4,2025-04,대구,36222,266651.89,10961.0,3083.88,215.0,7.36,0.3,1240.24
2025,4,2025-04,대전,22257,271894.54,11698.0,3164.66,158.0,12.22,0.53,1720.85
2025,4,2025-04,부산,47203,190512.33,8526.0,2310.99,130.0,4.04,0.18,1465.48
2025,4,2025-04,서울,86217,469482.71,21491.0,5536.68,264.0,5.45,0.25,1778.34
2025,4,2025-04,세종,5819,65071.0,2856.0,807.43,74.0,11.18,0.49,879.34
2025,4,2025-04,울산,10448,188344.41,8300.0,2254.29,175.0,18.03,0.79,1076.25
2025,4,2025-04,인천,60549,464190.7,20373.0,5485.17,258.0,7.67,0.34,1799.19
2025,4,2025-04,전남,34315,791165.52,31285.0,8499.2,839.0,23.06,0.91,942.99
2025,4,2025-04,전북,26493,804240.17,32504.0,8807.72,724.0,30.36,1.23,1110.83
2025,4,2025-04,제주,51715,582304.18,26714.0,7576.82,312.0,11.26,0.52,1866.36
2025,4,2025-04,충남,33651,1138474.29,47821.0,13109.94,842.0,33.83,1.42,1352.11
2025,4,2025-04,충북,27600,921476.7,39627.0,11145.91,576.0,33.39,1.44,1599.79
2025,5,2025-05,강원,22455,803471.28,32296.0,8850.24,688.0,35.78,1.44,1167.84
2025,5,2025-05,경기,169781,1836236.32,81149.0,22095.4,1059.0,10.82,0.48,1733.93
2025,5,2025-05,경남,52856,1104757.86,46006.0,12821.11,848.0,20.9,0.87,1302.78
2025,5,2025-05,경북,37957,1485429.11,61455.0,17560.8,1075.0,39.13,1.62,1381.79
2025,5,2025-05,광주,16641,178954.54,7197.0,1847.85,150.0,10.75,0.43,1193.03
2025,5,2025-05,대구,37027,272092.47,11078.0,3084.91,214.0,7.35,0.3,1271.46
2025,5,2025-05,대전,22843,277714.4,11626.0,3172.6,158.0,12.16,0.51,1757.69
2025,5,2025-05,부산,48623,201420.66,8732.0,2451.55,130.0,4.14,0.18,1549.39
2025,5,2025-05,서울,88212,462541.88,20607.0,5414.92,264.0,5.24,0.23,1752.05
2025,5,2025-05,세종,5934,64998.88,2773.0,772.28,74.0,10.95,0.47,878.36
2025,5,2025-05,울산,10786,205206.42,8840.0,2469.96,175.0,19.03,0.82,1172.61
2025,5,2025-05,인천,62986,467160.68,19722.0,5417.27,261.0,7.42,0.31,1789.89
2025,5,2025-05,전남,35169,864881.48,33040.0,9139.81,840.0,24.59,0.94,1029.62
2025,5,2025-05,전북,26902,878496.58,34639.0,9547.76,726.0,32.66,1.29,1210.05
2025,5,2025-05,제주,52529,608771.59,27380.0,7800.42,313.0,11.59,0.52,1944.96
2025,5,2025-05,충남,34545,1184819.51,49191.0,13630.98,846.0,34.3,1.42,1400.5
2025,5,2025-05,충북,28860,982192.64,41572.0,11819.09,577.0,34.03,1.44,1702.24
2025,6,2025-06,강원,22708,783597.11,31220.0,8753.99,688.0,34.51,1.37,1138.95
2025,6,2025-06,경기,174251,1847249.42,79599.0,22031.97,1060.0,10.6,0.46,1742.69
2025,6,2025-06,경남,54281,1072409.51,44304.0,12464.55,852.0,19.76,0.82,1258.7
2025,6,2025-06,경북,38843,1417596.32,58030.0,16624.26,1070.0,36.5,1.49,1324.86
2025,6,2025-06,광주,17192,192433.95,7486.0,1989.22,150.0,11.19,0.44,1282.89
2025,6,2025-06,대구,37562,280016.75,11210.0,3135.33,215.0,7.45,0.3,1302.4
2025,6,2025-06,대전,22761,279589.37,11555.0,3161.05,158.0,12.28,0.51,1769.55
2025,6,2025-06,부산,49175,201170.24,8569.0,2447.65,130.0,4.09,0.17,1547.46
2025,6,2025-06,서울,90191,474414.75,20723.0,5554.39,264.0,5.26,0.23,1797.03
2025,6,2025-06,세종,6034,64054.22,2686.0,768.23,74.0,10.62,0.45,865.6
2025,6,2025-06,울산,11111,205307.48,8713.0,2484.4,176.0,18.48,0.78,1166.52
2025,6,2025-06,인천,69312,453706.4,18904.0,5356.92,262.0,6.55,0.27,1731.7
2025,6,2025-06,전남,36248,795940.68,30043.0,8458.27,839.0,21.96,0.83,948.68
2025,6,2025-06,전북,27179,789944.05,30988.0,8604.9,724.0,29.06,1.14,1091.08
2025,6,2025-06,제주,53588,635147.4,28176.0,8101.47,311.0,11.85,0.53,2042.27
2025,6,2025-06,충남,34992,1112802.0,45705.0,12879.06,837.0,31.8,1.31,1329.51
2025,6,2025-06,충북,29450,928511.58,38857.0,11233.25,577.0,31.53,1.32,1609.21
2025,7,2025-07,강원,23342,953053.9,37255.0,10308.71,691.0,40.83,1.6,1379.24
2025,7,2025-07,경기,180626,2167705.22,92493.0,25455.87,1062.0,12.0,0.51,2041.15
2025,7,2025-07,경남,56846,1291545.6,52492.0,14563.2,854.0,22.72,0.92,1512.35
2025,7,2025-07,경북,40507,1659980.42,67086.0,19038.34,1075.0,40.98,1.66,1544.17
2025,7,2025-07,광주,17702,231958.41,8803.0,2382.32,149.0,13.1,0.5,1556.77
2025,7,2025-07,대구,38611,338715.85,13316.0,3692.47,215.0,8.77,0.34,1575.42
2025,7,2025-07,대전,23401,325839.61,13181.0,3634.93,158.0,13.92,0.56,2062.28
2025,7,2025-07,부산,51076,248726.53,10326.0,2870.79,130.0,4.87,0.2,1913.28
2025,7,2025-07,서울,91576,577961.45,24577.0,6509.89,264.0,6.31,0.27,2189.25
2025,7,2025-07,세종,6318,77914.66,3176.0,891.32,68.0,12.33,0.5,1145.8
2025,7,2025-07,울산,11511,252406.2,10376.0,2945.68,176.0,21.93,0.9,1434.13
2025,7,2025-07,인천,71384,552287.75,22406.0,6143.94,262.0,7.74,0.31,2107.97
2025,7,2025-07,전남,37481,920391.87,34310.0,9587.28,839.0,24.56,0.92,1097.01
2025,7,2025-07,전북,28186,888614.08,34417.0,9567.24,725.0,31.53,1.22,1225.67
2025,7,2025-07,제주,54776,806408.14,34560.0,9808.54,312.0,14.72,0.63,2584.64
2025,7,2025-07,충남,35738,1276908.45,52094.0,14515.46,842.0,35.73,1.46,1516.52
2025,7,2025-07,충북,30283,1054450.89,43306.0,12433.78,578.0,34.82,1.43,1824.31
2025,8,2025-08,강원,23801,1067748.7,41185.0,11464.47,690.0,44.86,1.73,1547.46
2025,8,2025-08,경기,186177,2132810.22,90848.0,25084.72,1060.0,11.46,0.49,2012.09
2025,8,2025-08,경남,58326,1273137.13,51840.0,14344.41,853.0,21.83,0.89,1492.54
2025,8,2025-08,경북,41635,1787842.8,72339.0,20681.53,1073.0,42.94,1.74,1666.21
2025,8,2025-08,광주,17978,212530.89,8042.0,2207.81,148.0,11.82,0.45,1436.02
2025,8,2025-08,대구,39820,355251.39,13828.0,3882.28,215.0,8.92,0.35,1652.33
2025,8,2025-08,대전,23843,330833.6,13409.0,3707.21,160.0,13.88,0.56,2067.71
2025,8,2025-08,부산,53250,259317.74,10402.0,2892.22,131.0,4.87,0.2,1979.52
2025,8,2025-08,서울,93830,556264.03,23072.0,6244.71,264.0,5.93,0.25,2107.06
2025,8,2025-08,세종,6595,77582.82,3128.0,870.28,68.0,11.76,0.47,1140.92
2025,8,2025-08,울산,11852,242499.38,9684.0,2762.75,176.0,20.46,0.82,1377.84
2025,8,2025-08,인천,73641,545437.33,21843.0,6097.31,262.0,7.41,0.3,2081.82
2025,8,2025-08,전남,38665,950792.95,35368.0,9963.14,839.0,24.59,0.91,1133.25
2025,8,2025-08,전북,28649,944713.16,36677.0,10036.12,724.0,32.98,1.28,1304.85
2025,8,2025-08,제주,55938,833027.37,35421.0,10137.27,313.0,14.89,0.63,2661.43
2025,8,2025-08,충남,37406,1344238.2,54635.0,15295.2,839.0,35.94,1.46,1602.19
2025,8,2025-08,충북,30675,1108636.96,45856.0,13097.48,577.0,36.14,1.49,1921.38
