기준월,연도,월,시도,충전량_kWh,value_status,관측값,estimated_value,하한_80,상한_80,모형ID,출처ID
2023-10,2023,10,충남,1168232.27,observed,1168232.27,,,,,moe_public_fast_monthly
2023-10,2023,10,충북,1169783.6,observed,1169783.6,,,,,moe_public_fast_monthly
2023-11,2023,11,강원,960518.75,observed,960518.75,,,,,moe_public_fast_monthly
2023-11,2023,11,경기,2414514.46,observed,2414514.46,,,,,moe_public_fast_monthly
2023-11,2023,11,경남,1280912.08,observed,1280912.08,,,,,moe_public_fast_monthly
2023-11,2023,11,경북,1800743.24,observed,1800743.24,,,,,moe_public_fast_monthly
2023-11,2023,11,광주,225195.57,observed,225195.57,,,,,moe_public_fast_monthly
2023-11,2023,11,대구,365803.41,observed,365803.41,,,,,moe_public_fast_monthly
2023-11,2023,11,대전,400401.83,observed,400401.83,,,,,moe_public_fast_monthly
2023-11,2023,11,부산,303891.85,observed,303891.85,,,,,moe_public_fast_monthly
2023-11,2023,11,서울,713025.73,observed,713025.73,,,,,moe_public_fast_monthly
2023-11,2023,11,세종,65025.71,observed,65025.71,,,,,moe_public_fast_monthly
2023-11,2023,11,울산,268345.7,observed,268345.7,,,,,moe_public_fast_monthly
2023-11,2023,11,인천,632850.23,observed,632850.23,,,,,moe_public_fast_monthly
2023-11,2023,11,전남,831412.46,observed,831412.46,,,,,moe_public_fast_monthly
2023-11,2023,11,전북,1018471.43,observed,1018471.43,,,,,moe_public_fast_monthly
2023-11,2023,11,제주,536541.56,observed,536541.56,,,,,moe_public_fast_monthly
2023-11,2023,11,충남,1273274.07,observed,1273274.07,,,,,moe_public_fast_monthly
2023-11,2023,11,충북,1271536.62,observed,1271536.62,,,,,moe_public_fast_monthly
2023-12,2023,12,강원,995615.41,observed,995615.41,,,,,moe_public_fast_monthly
2023-12,2023,12,경기,2479165.0,observed,2479165.0,,,,,moe_public_fast_monthly
2023-12,2023,12,경남,1375694.98,observed,1375694.98,,,,,moe_public_fast_monthly
2023-12,2023,12,경북,1903422.53,observed,1903422.53,,,,,moe_public_fast_monthly
2023-12,2023,12,광주,245576.8,observed,245576.8,,,,,moe_public_fast_monthly
2023-12,2023,12,대구,403564.35,observed,403564.35,,,,,moe_public_fast_monthly
2023-12,2023,12,대전,415833.18,observed,415833.18,,,,,moe_public_fast_monthly
2023-12,2023,12,부산,341514.44,observed,341514.44,,,,,moe_public_fast_monthly
2023-12,2023,12,서울,769929.62,observed,769929.62,,,,,moe_public_fast_monthly
2023-12,2023,12,세종,71402.38,observed,71402.38,,,,,moe_public_fast_monthly
2023-12,2023,12,울산,291203.47,observed,291203.47,,,,,moe_public_fast_monthly
2023-12,2023,12,인천,682397.82,observed,682397.82,,,,,moe_public_fast_monthly
2023-12,2023,12,전남,846646.51,observed,846646.51,,,,,moe_public_fast_monthly
2023-12,2023,12,전북,1045125.3,observed,1045125.3,,,,,moe_public_fast_monthly
2023-12,2023,12,제주,586741.79,observed,586741.79,,,,,moe_public_fast_monthly
2023-12,2023,12,충남,1276211.96,observed,1276211.96,,,,,moe_public_fast_monthly
2023-12,2023,12,충북,1275279.9,observed,1275279.9,,,,,moe_public_fast_monthly
2024-01,2024,1,강원,911083.03,observed,911083.03,,,,,moe_public_fast_monthly
2024-01,2024,1,경기,2274503.66,observed,2274503.66,,,,,moe_public_fast_monthly
2024-01,2024,1,경남,1252818.01,observed,1252818.01,,,,,moe_public_fast_monthly
2024-01,2024,1,경북,1647414.55,observed,1647414.55,,,,,moe_public_fast_monthly
2024-01,2024,1,광주,225779.57,observed,225779.57,,,,,moe_public_fast_monthly
2024-01,2024,1,대구,369374.24,observed,369374.24,,,,,moe_public_fast_monthly
2024-01,2024,1,대전,409211.29,observed,409211.29,,,,,moe_public_fast_monthly
2024-01,2024,1,부산,296596.48,observed,296596.48,,,,,moe_public_fast_monthly
2024-01,2024,1,서울,742270.42,observed,742270.42,,,,,moe_public_fast_monthly
2024-01,2024,1,세종,72645.9,observed,72645.9,,,,,moe_public_fast_monthly
2024-01,2024,1,울산,270321.32,observed,270321.32,,,,,moe_public_fast_monthly
2024-01,2024,1,인천,666918.87,observed,666918.87,,,,,moe_public_fast_monthly
2024-01,2024,1,전남,759475.91,observed,759475.91,,,,,moe_public_fast_monthly
2024-01,2024,1,전북,948115.19,observed,948115.19,,,,,moe_public_fast_monthly
2024-01,2024,1,제주,586969.94,observed,586969.94,,,,,moe_public_fast_monthly
2024-01,2024,1,충남,1215856.58,observed,1215856.58,,,,,moe_public_fast_monthly
2024-01,2024,1,충북,1165864.12,observed,1165864.12,,,,,moe_public_fast_monthly
2024-02,2024,2,강원,754670.32,observed,754670.32,,,,,moe_public_fast_monthly
2024-02,2024,2,경기,1828954.46,observed,1828954.46,,,,,moe_public_fast_monthly
2024-02,2024,2,경남,1113725.76,observed,1113725.76,,,,,moe_public_fast_monthly
2024-02,2024,2,경북,1545516.48,observed,1545516.48,,,,,moe_public_fast_monthly
2024-02,2024,2,광주,194590.63,observed,194590.63,,,,,moe_public_fast_monthly
2024-02,2024,2,대구,304714.84,observed,304714.84,,,,,moe_public_fast_monthly
2024-02,2024,2,대전,331250.94,observed,331250.94,,,,,moe_public_fast_monthly
2024-02,2024,2,부산,256328.54,observed,256328.54,,,,,moe_public_fast_monthly
2024-02,2024,2,서울,577063.96,observed,577063.96,,,,,moe_public_fast_monthly
2024-02,2024,2,세종,59366.72,observed,59366.72,,,,,moe_public_fast_monthly
2024-02,2024,2,울산,232325.35,observed,232325.35,,,,,moe_public_fast_monthly
2024-02,2024,2,인천,541023.82,observed,541023.82,,,,,moe_public_fast_monthly
2024-02,2024,2,전남,721377.18,observed,721377.18,,,,,moe_public_fast_monthly
2024-02,2024,2,전북,886778.34,observed,886778.34,,,,,moe_public_fast_monthly
2024-02,2024,2,제주,532884.97,observed,532884.97,,,,,moe_public_fast_monthly
2024-02,2024,2,충남,1114332.35,observed,1114332.35,,,,,moe_public_fast_monthly
2024-02,2024,2,충북,1024291.89,observed,1024291.89,,,,,moe_public_fast_monthly
2024-03,2024,3,강원,738505.22,observed,738505.22,,,,,moe_public_fast_monthly
2024-03,2024,3,경기,1841223.09,observed,1841223.09,,,,,moe_public_fast_monthly
2024-03,2024,3,경남,1142972.09,observed,1142972.09,,,,,moe_public_fast_monthly
2024-03,2024,3,경북,1518494.48,observed,1518494.48,,,,,moe_public_fast_monthly
2024-03,2024,3,광주,190281.59,observed,190281.59,,,,,moe_public_fast_monthly
2024-03,2024,3,대구,294831.71,observed,294831.71,,,,,moe_public_fast_monthly
2024-03,2024,3,대전,333078.53,observed,333078.53,,,,,moe_public_fast_monthly
2024-03,2024,3,부산,260344.98,observed,260344.98,,,,,moe_public_fast_monthly
2024-03,2024,3,서울,559845.3,observed,559845.3,,,,,moe_public_fast_monthly
2024-03,2024,3,세종,61854.66,observed,61854.66,,,,,moe_public_fast_monthly
2024-03,2024,3,울산,222927.84,observed,222927.84,,,,,moe_public_fast_monthly
2024-03,2024,3,인천,541151.87,observed,541151.87,,,,,moe_public_fast_monthly
2024-03,2024,3,전남,785823.49,observed,785823.49,,,,,moe_public_fast_monthly
2024-03,2024,3,전북,893300.95,observed,893300.95,,,,,moe_public_fast_monthly
2024-03,2024,3,제주,556983.44,observed,556983.44,,,,,moe_public_fast_monthly
2024-03,2024,3,충남,1174816.16,observed,1174816.16,,,,,moe_public_fast_monthly
2024-03,2024,3,충북,1020380.71,observed,1020380.71,,,,,moe_public_fast_monthly
2024-04,2024,4,강원,670917.35,observed,670917.35,,,,,moe_public_fast_monthly
2024-04,2024,4,경기,1651404.73,observed,1651404.73,,,,,moe_public_fast_monthly
2024-04,2024,4,경남,994915.35,observed,994915.35,,,,,moe_public_fast_monthly
2024-04,2024,4,경북,1369940.84,observed,1369940.84,,,,,moe_public_fast_monthly
2024-04,2024,4,광주,174850.5,observed,174850.5,,,,,moe_public_fast_monthly
2024-04,2024,4,대구,278717.91,observed,278717.91,,,,,moe_public_fast_monthly
2024-04,2024,4,대전,287385.36,observed,287385.36,,,,,moe_public_fast_monthly
2024-04,2024,4,부산,225834.9,observed,225834.9,,,,,moe_public_fast_monthly
2024-04,2024,4,서울,460493.12,observed,460493.12,,,,,moe_public_fast_monthly
2024-04,2024,4,세종,58557.88,observed,58557.88,,,,,moe_public_fast_monthly
2024-04,2024,4,울산,207978.94,observed,207978.94,,,,,moe_public_fast_monthly
2024-04,2024,4,인천,459561.4,observed,459561.4,,,,,moe_public_fast_monthly
2024-04,2024,4,전남,680593.74,observed,680593.74,,,,,moe_public_fast_monthly
2024-04,2024,4,전북,787396.26,observed,787396.26,,,,,moe_public_fast_monthly
2024-04,2024,4,제주,505550.47,observed,505550.47,,,,,moe_public_fast_monthly
2024-04,2024,4,충남,1052439.38,observed,1052439.38,,,,,moe_public_fast_monthly
2024-04,2024,4,충북,926404.67,observed,926404.67,,,,,moe_public_fast_monthly
2024-05,2024,5,강원,736819.92,observed,736819.92,,,,,moe_public_fast_monthly
2024-05,2024,5,경기,1718212.61,observed,1718212.61,,,,,moe_public_fast_monthly
2024-05,2024,5,경남,1058542.21,observed,1058542.21,,,,,moe_public_fast_monthly
2024-05,2024,5,경북,1404356.04,observed,1404356.04,,,,,moe_public_fast_monthly
2024-05,2024,5,광주,187127.12,observed,187127.12,,,,,moe_public_fast_monthly
2024-05,2024,5,대구,281467.91,observed,281467.91,,,,,moe_public_fast_monthly
2024-05,2024,5,대전,295434.82,observed,295434.82,,,,,moe_public_fast_monthly
2024-05,2024,5,부산,229199.35,observed,229199.35,,,,,moe_public_fast_monthly
2024-05,2024,5,서울,475408.31,observed,475408.31,,,,,moe_public_fast_monthly
2024-05,2024,5,세종,60534.54,observed,60534.54,,,,,moe_public_fast_monthly
2024-05,2024,5,울산,212497.17,observed,212497.17,,,,,moe_public_fast_monthly
2024-05,2024,5,인천,458362.74,observed,458362.74,,,,,moe_public_fast_monthly
2024-05,2024,5,전남,710675.01,observed,710675.01,,,,,moe_public_fast_monthly
2024-05,2024,5,전북,826327.26,observed,826327.26,,,,,moe_public_fast_monthly
2024-05,2024,5,제주,535476.36,observed,535476.36,,,,,moe_public_fast_monthly
2024-05,2024,5,충남,1086003.74,observed,1086003.74,,,,,moe_public_fast_monthly
2024-05,2024,5,충북,959506.16,observed,959506.16,,,,,moe_public_fast_monthly
2024-06,2024,6,강원,748664.46,observed,748664.46,,,,,moe_public_fast_monthly
2024-06,2024,6,경기,1729746.75,observed,1729746.75,,,,,moe_public_fast_monthly
2024-06,2024,6,경남,1019570.24,observed,1019570.24,,,,,moe_public_fast_monthly
2024-06,2024,6,경북,1345844.28,observed,1345844.28,,,,,moe_public_fast_monthly
2024-06,2024,6,광주,186864.26,observed,186864.26,,,,,moe_public_fast_monthly
2024-06,2024,6,대구,285824.67,observed,285824.67,,,,,moe_public_fast_monthly
2024-06,2024,6,대전,250715.29,observed,250715.29,,,,,moe_public_fast_monthly
2024-06,2024,6,부산,230685.81,observed,230685.81,,,,,moe_public_fast_monthly
2024-06,2024,6,서울,505021.17,observed,505021.17,,,,,moe_public_fast_monthly
2024-06,2024,6,세종,63636.05,observed,63636.05,,,,,moe_public_fast_monthly
2024-06,2024,6,울산,210647.54,observed,210647.54,,,,,moe_public_fast_monthly
2024-06,2024,6,인천,467404.44,observed,467404.44,,,,,moe_public_fast_monthly
2024-06,2024,6,전남,676296.22,observed,676296.22,,,,,moe_public_fast_monthly
2024-06,2024,6,전북,772271.78,observed,772271.78,,,,,moe_public_fast_monthly
2024-06,2024,6,제주,531526.44,observed,531526.44,,,,,moe_public_fast_monthly
2024-06,2024,6,충남,1052711.2,observed,1052711.2,,,,,moe_public_fast_monthly
2024-06,2024,6,충북,929169.56,observed,929169.56,,,,,moe_public_fast_monthly
2024-07,2024,7,강원,766872.61,observed,766872.61,,,,,moe_public_fast_monthly
2024-07,2024,7,경기,1816734.19,observed,1816734.19,,,,,moe_public_fast_monthly
2024-07,2024,7,경남,1134633.23,observed,1134633.23,,,,,moe_public_fast_monthly
2024-07,2024,7,경북,1415813.11,observed,1415813.11,,,,,moe_public_fast_monthly
2024-07,2024,7,광주,206424.55,observed,206424.55,,,,,moe_public_fast_monthly
2024-07,2024,7,대구,310954.91,observed,310954.91,,,,,moe_public_fast_monthly
2024-07,2024,7,대전,252245.75,observed,252245.75,,,,,moe_public_fast_monthly
2024-07,2024,7,부산,244250.4,observed,244250.4,,,,,moe_public_fast_monthly
2024-07,2024,7,서울,533667.1,observed,533667.1,,,,,moe_public_fast_monthly
2024-07,2024,7,세종,68135.12,observed,68135.12,,,,,moe_public_fast_monthly
2024-07,2024,7,울산,225419.82,observed,225419.82,,,,,moe_public_fast_monthly
2024-07,2024,7,인천,480940.06,observed,480940.06,,,,,moe_public_fast_monthly
2024-07,2024,7,전남,738370.69,observed,738370.69,,,,,moe_public_fast_monthly
2024-07,2024,7,전북,816949.8,observed,816949.8,,,,,moe_public_fast_monthly
2024-07,2024,7,제주,670223.37,observed,670223.37,,,,,moe_public_fast_monthly
2024-07,2024,7,충남,1061097.69,observed,1061097.69,,,,,moe_public_fast_monthly
2024-07,2024,7,충북,938708.17,observed,938708.17,,,,,moe_public_fast_monthly
2024-08,2024,8,강원,973541.44,observed,973541.44,,,,,moe_public_fast_monthly
2024-08,2024,8,경기,2083563.42,observed,2083563.42,,,,,moe_public_fast_monthly
2024-08,2024,8,경남,1279183.85,observed,1279183.85,,,,,moe_public_fast_monthly
2024-08,2024,8,경북,1564975.8,observed,1564975.8,,,,,moe_public_fast_monthly
2024-08,2024,8,광주,224588.79,observed,224588.79,,,,,moe_public_fast_monthly
2024-08,2024,8,대구,321894.57,observed,321894.57,,,,,moe_public_fast_monthly
2024-08,2024,8,대전,281920.74,observed,281920.74,,,,,moe_public_fast_monthly
2024-08,2024,8,부산,262334.53,observed,262334.53,,,,,moe_public_fast_monthly
2024-08,2024,8,서울,575158.86,observed,575158.86,,,,,moe_public_fast_monthly
2024-08,2024,8,세종,73616.49,observed,73616.49,,,,,moe_public_fast_monthly
2024-08,2024,8,울산,239445.88,observed,239445.88,,,,,moe_public_fast_monthly
2024-08,2024,8,인천,536619.9,observed,536619.9,,,,,moe_public_fast_monthly
2024-08,2024,8,전남,856843.01,observed,856843.01,,,,,moe_public_fast_monthly
2024-08,2024,8,전북,946515.86,observed,946515.86,,,,,moe_public_fast_monthly
2024-08,2024,8,제주,747112.06,observed,747112.06,,,,,moe_public_fast_monthly
2024-08,2024,8,충남,1250484.51,observed,1250484.51,,,,,moe_public_fast_monthly
2024-08,2024,8,충북,1096432.1,observed,1096432.1,,,,,moe_public_fast_monthly
2024-09,2024,9,강원,756467.04,observed,756467.04,,,,,moe_public_fast_monthly
2024-09,2024,9,경기,1888050.91,observed,1888050.91,,,,,moe_public_fast_monthly
2024-09,2024,9,경남,1168584.36,observed,1168584.36,,,,,moe_public_fast_monthly
2024-09,2024,9,경북,1461054.79,observed,1461054.79,,,,,moe_public_fast_monthly
2024-09,2024,9,광주,212301.37,observed,212301.37,,,,,moe_public_fast_monthly
2024-09,2024,9,대구,302875.16,observed,302875.16,,,,,moe_public_fast_monthly
2024-09,2024,9,대전,256652.12,observed,256652.12,,,,,moe_public_fast_monthly
2024-09,2024,9,부산,237872.54,observed,237872.54,,,,,moe_public_fast_monthly
2024-09,2024,9,서울,523302.49,observed,523302.49,,,,,moe_public_fast_monthly
2024-09,2024,9,세종,68867.46,observed,68867.46,,,,,moe_public_fast_monthly
2024-09,2024,9,울산,217492.73,observed,217492.73,,,,,moe_public_fast_monthly
2024-09,2024,9,인천,483496.44,observed,483496.44,,,,,moe_public_fast_monthly
2024-09,2024,9,전남,843336.65,observed,843336.65,,,,,moe_public_fast_monthly
2024-09,2024,9,전북,912119.74,observed,912119.74,,,,,moe_public_fast_monthly
2024-09,2024,9,제주,637162.1,observed,637162.1,,,,,moe_public_fast_monthly
2024-09,2024,9,충남,1229263.93,observed,1229263.93,,,,,moe_public_fast_monthly
2024-09,2024,9,충북,1028206.41,observed,1028206.41,,,,,moe_public_fast_monthly
2024-10,2024,10,강원,811784.77,observed,811784.77,,,,,moe_public_fast_monthly
2024-10,2024,10,경기,1897815.7,observed,1897815.7,,,,,moe_public_fast_monthly
2024-10,2024,10,경남,1129581.21,observed,1129581.21,,,,,moe_public_fast_monthly
2024-10,2024,10,경북,1412016.54,observed,1412016.54,,,,,moe_public_fast_monthly
2024-10,2024,10,광주,188646.03,observed,188646.03,,,,,moe_public_fast_monthly
2024-10,2024,10,대구,295084.11,observed,295084.11,,,,,moe_public_fast_monthly
2024-10,2024,10,대전,244295.61,observed,244295.61,,,,,moe_public_fast_monthly
2024-10,2024,10,부산,223834.5,observed,223834.5,,,,,moe_public_fast_monthly
2024-10,2024,10,서울,512029.07,observed,512029.07,,,,,moe_public_fast_monthly
2024-10,2024,10,세종,67778.5,observed,67778.5,,,,,moe_public_fast_monthly
2024-10,2024,10,울산,206035.04,observed,206035.04,,,,,moe_public_fast_monthly
2024-10,2024,10,인천,480117.0,observed,480117.0,,,,,moe_public_fast_monthly
2024-10,2024,10,전남,761476.28,observed,761476.28,,,,,moe_public_fast_monthly
2024-10,2024,10,전북,861858.78,observed,861858.78,,,,,moe_public_fast_monthly
2024-10,2024,10,제주,585027.02,observed,585027.02,,,,,moe_public_fast_monthly
2024-10,2024,10,충남,1206684.85,observed,1206684.85,,,,,moe_public_fast_monthly
2024-10,2024,10,충북,1039941.61,observed,1039941.61,,,,,moe_public_fast_monthly
2024-11,2024,11,강원,793869.23,observed,793869.23,,,,,moe_public_fast_monthly
2024-11,2024,11,경기,2037548.99,observed,2037548.99,,,,,moe_public_fast_monthly
2024-11,2024,11,경남,1167405.03,observed,1167405.03,,,,,moe_public_fast_monthly
2024-11,2024,11,경북,1515569.75,observed,1515569.75,,,,,moe_public_fast_monthly
2024-11,2024,11,광주,208684.19,observed,208684.19,,,,,moe_public_fast_monthly
2024-11,2024,11,대구,311084.61,observed,311084.61,,,,,moe_public_fast_monthly
2024-11,2024,11,대전,275912.21,observed,275912.21,,,,,moe_public_fast_monthly
2024-11,2024,11,부산,229851.77,observed,229851.77,,,,,moe_public_fast_monthly
2024-11,2024,11,서울,562368.12,observed,562368.12,,,,,moe_public_fast_monthly
2024-11,2024,11,세종,73114.98,observed,73114.98,,,,,moe_public_fast_monthly
2024-11,2024,11,울산,217346.08,observed,217346.08,,,,,moe_public_fast_monthly
2024-11,2024,11,인천,532961.49,observed,532961.49,,,,,moe_public_fast_monthly
2024-11,2024,11,전남,826326.47,observed,826326.47,,,,,moe_public_fast_monthly
2024-11,2024,11,전북,927539.32,observed,927539.32,,,,,moe_public_fast_monthly
2024-11,2024,11,제주,585298.62,observed,585298.62,,,,,moe_public_fast_monthly
2024-11,2024,11,충남,1267572.33,observed,1267572.33,,,,,moe_public_fast_monthly
2024-11,2024,11,충북,1146341.98,observed,1146341.98,,,,,moe_public_fast_monthly
2024-12,2024,12,강원,891668.32,observed,891668.32,,,,,moe_public_fast_monthly
2024-12,2024,12,경기,2381304.73,observed,2381304.73,,,,,moe_public_fast_monthly
2024-12,2024,12,경남,1287286.9,observed,1287286.9,,,,,moe_public_fast_monthly
2024-12,2024,12,경북,1658169.85,observed,1658169.85,,,,,moe_public_fast_monthly
2024-12,2024,12,광주,236437.64,observed,236437.64,,,,,moe_public_fast_monthly
2024-12,2024,12,대구,359611.07,observed,359611.07,,,,,moe_public_fast_monthly
2024-12,2024,12,대전,327827.6,observed,327827.6,,,,,moe_public_fast_monthly
2024-12,2024,12,부산,254527.21,observed,254527.21,,,,,moe_public_fast_monthly
2024-12,2024,12,서울,682802.41,observed,682802.41,,,,,moe_public_fast_monthly
2024-12,2024,12,세종,81389.68,observed,81389.68,,,,,moe_public_fast_monthly
2024-12,2024,12,울산,247325.02,observed,247325.02,,,,,moe_public_fast_monthly
2024-12,2024,12,인천,628151.25,observed,628151.25,,,,,moe_public_fast_monthly
2024-12,2024,12,전남,884722.09,observed,884722.09,,,,,moe_public_fast_monthly
2024-12,2024,12,전북,971875.19,observed,971875.19,,,,,moe_public_fast_monthly
2024-12,2024,12,제주,667706.83,observed,667706.83,,,,,moe_public_fast_monthly
2024-12,2024,12,충남,1362172.37,observed,1362172.37,,,,,moe_public_fast_monthly
2024-12,2024,12,충북,1223150.87,observed,1223150.87,,,,,moe_public_fast_monthly
2025-01,2025,1,강원,923612.2,observed,923612.2,,,,,moe_public_fast_monthly
2025-01,2025,1,경기,2217469.31,observed,2217469.31,,,,,moe_public_fast_monthly
2025-01,2025,1,경남,1273871.03,observed,1273871.03,,,,,moe_public_fast_monthly
2025-01,2025,1,경북,1681161.23,observed,1681161.23,,,,,moe_public_fast_monthly
2025-01,2025,1,광주,222887.47,observed,222887.47,,,,,moe_public_fast_monthly
2025-01,2025,1,대구,341797.49,observed,341797.49,,,,,moe_public_fast_monthly
2025-01,2025,1,대전,349536.23,observed,349536.23,,,,,moe_public_fast_monthly
2025-01,2025,1,부산,243605.83,observed,243605.83,,,,,moe_public_fast_monthly
2025-01,2025,1,서울,638251.15,observed,638251.15,,,,,moe_public_fast_monthly
2025-01,2025,1,세종,75509.08,observed,75509.08,,,,,moe_public_fast_monthly
2025-01,2025,1,울산,239663.42,observed,239663.42,,,,,moe_public_fast_monthly
2025-01,2025,1,인천,591730.59,observed,591730.59,,,,,moe_public_fast_monthly
2025-01,2025,1,전남,888385.72,observed,888385.72,,,,,moe_public_fast_monthly
2025-01,2025,1,전북,977298.81,observed,977298.81,,,,,moe_public_fast_monthly
2025-01,2025,1,제주,649036.3,observed,649036.3,,,,,moe_public_fast_monthly
2025-01,2025,1,충남,1288304.4,observed,1288304.4,,,,,moe_public_fast_monthly
2025-01,2025,1,충북,1149656.17,observed,1149656.17,,,,,moe_public_fast_monthly
2025-02,2025,2,강원,753491.46,observed,753491.46,,,,,moe_public_fast_monthly
2025-02,2025,2,경기,2086173.69,observed,2086173.69,,,,,moe_public_fast_monthly
2025-02,2025,2,경남,1125083.84,observed,1125083.84,,,,,moe_public_fast_monthly
2025-02,2025,2,경북,1432828.01,observed,1432828.01,,,,,moe_public_fast_monthly
2025-02,2025,2,광주,207547.74,observed,207547.74,,,,,moe_public_fast_monthly
2025-02,2025,2,대구,307387.62,observed,307387.62,,,,,moe_public_fast_monthly
2025-02,2025,2,대전,326716.28,observed,326716.28,,,,,moe_public_fast_monthly
2025-02,2025,2,부산,231071.06,observed,231071.06,,,,,moe_public_fast_monthly
2025-02,2025,2,서울,629200.66,observed,629200.66,,,,,moe_public_fast_monthly
2025-02,2025,2,세종,76705.93,observed,76705.93,,,,,moe_public_fast_monthly
2025-02,2025,2,울산,216452.22,observed,216452.22,,,,,moe_public_fast_monthly
2025-02,2025,2,인천,543134.22,observed,543134.22,,,,,moe_public_fast_monthly
2025-02,2025,2,전남,733879.51,observed,733879.51,,,,,moe_public_fast_monthly
2025-02,2025,2,전북,816585.84,observed,816585.84,,,,,moe_public_fast_monthly
2025-02,2025,2,제주,601854.53,observed,601854.53,,,,,moe_public_fast_monthly
2025-02,2025,2,충남,1194037.59,observed,1194037.59,,,,,moe_public_fast_monthly
2025-02,2025,2,충북,1045175.66,observed,1045175.66,,,,,moe_public_fast_monthly
2025-03,2025,3,강원,697436.69,observed,697436.69,,,,,moe_public_fast_monthly
2025-03,2025,3,경기,1858200.48,observed,1858200.48,,,,,moe_public_fast_monthly
2025-03,2025,3,경남,1061992.32,observed,1061992.32,,,,,moe_public_fast_monthly
2025-03,2025,3,경북,1370159.3,observed,1370159.3,,,,,moe_public_fast_monthly
2025-03,2025,3,광주,188234.61,observed,188234.61,,,,,moe_public_fast_monthly
2025-03,2025,3,대구,285122.93,observed,285122.93,,,,,moe_public_fast_monthly
2025-03,2025,3,대전,289252.46,observed,289252.46,,,,,moe_public_fast_monthly
2025-03,2025,3,부산,203136.04,observed,203136.04,,,,,moe_public_fast_monthly
2025-03,2025,3,서울,516788.07,observed,516788.07,,,,,moe_public_fast_monthly
2025-03,2025,3,세종,70482.48,observed,70482.48,,,,,moe_public_fast_monthly
2025-03,2025,3,울산,196670.71,observed,196670.71,,,,,moe_public_fast_monthly
2025-03,2025,3,인천,483208.03,observed,483208.03,,,,,moe_public_fast_monthly
2025-03,2025,3,전남,793730.54,observed,793730.54,,,,,moe_public_fast_monthly
2025-03,2025,3,전북,794808.39,observed,794808.39,,,,,moe_public_fast_monthly
2025-03,2025,3,제주,586667.91,observed,586667.91,,,,,moe_public_fast_monthly
2025-03,2025,3,충남,1145289.94,observed,1145289.94,,,,,moe_public_fast_monthly
2025-03,2025,3,충북,976638.53,observed,976638.53,,,,,moe_public_fast_monthly
2025-04,2025,4,강원,665534.14,observed,665534.14,,,,,moe_public_fast_monthly
2025-04,2025,4,경기,1829359.51,observed,1829359.51,,,,,moe_public_fast_monthly
2025-04,2025,4,경남,1027110.87,observed,1027110.87,,,,,moe_public_fast_monthly
2025-04,2025,4,경북,1342403.28,observed,1342403.28,,,,,moe_public_fast_monthly
2025-04,2025,4,광주,177520.31,observed,177520.31,,,,,moe_public_fast_monthly
2025-04,2025,4,대구,266651.89,observed,266651.89,,,,,moe_public_fast_monthly
2025-04,2025,4,대전,271894.54,observed,271894.54,,,,,moe_public_fast_monthly
2025-04,2025,4,부산,190512.33,observed,190512.33,,,,,moe_public_fast_monthly
2025-04,2025,4,서울,469482.71,observed,469482.71,,,,,moe_public_fast_monthly
2025-04,2025,4,세종,65071.0,observed,65071.0,,,,,moe_public_fast_monthly
2025-04,2025,4,울산,188344.41,observed,188344.41,,,,,moe_public_fast_monthly
2025-04,2025,4,인천,464190.7,observed,464190.7,,,,,moe_public_fast_monthly
2025-04,2025,4,전남,791165.52,observed,791165.52,,,,,moe_public_fast_monthly
2025-04,2025,4,전북,804240.17,observed,804240.17,,,,,moe_public_fast_monthly
2025-04,2025,4,제주,582304.18,observed,582304.18,,,,,moe_public_fast_monthly
2025-04,2025,4,충남,1138474.29,observed,1138474.29,,,,,moe_public_fast_monthly
2025-04,2025,4,충북,921476.7,observed,921476.7,,,,,moe_public_fast_monthly
2025-05,2025,5,강원,803471.28,observed,803471.28,,,,,moe_public_fast_monthly
2025-05,2025,5,경기,1836236.32,observed,1836236.32,,,,,moe_public_fast_monthly
2025-05,2025,5,경남,1104757.86,observed,1104757.86,,,,,moe_public_fast_monthly
2025-05,2025,5,경북,1485429.11,observed,1485429.11,,,,,moe_public_fast_monthly
2025-05,2025,5,광주,178954.54,observed,178954.54,,,,,moe_public_fast_monthly
2025-05,2025,5,대구,272092.47,observed,272092.47,,,,,moe_public_fast_monthly
2025-05,2025,5,대전,277714.4,observed,277714.4,,,,,moe_public_fast_monthly
2025-05,2025,5,부산,201420.66,observed,201420.66,,,,,moe_public_fast_monthly
2025-05,2025,5,서울,462541.88,observed,462541.88,,,,,moe_public_fast_monthly
2025-05,2025,5,세종,64998.88,observed,64998.88,,,,,moe_public_fast_monthly
2025-05,2025,5,울산,205206.42,observed,205206.42,,,,,moe_public_fast_monthly
2025-05,2025,5,인천,467160.68,observed,467160.68,,,,,moe_public_fast_monthly
2025-05,2025,5,전남,864881.48,observed,864881.48,,,,,moe_public_fast_monthly
2025-05,2025,5,전북,878496.58,observed,878496.58,,,,,moe_public_fast_monthly
2025-05,2025,5,제주,608771.59,observed,608771.59,,,,,moe_public_fast_monthly
2025-05,2025,5,충남,1184819.51,observed,1184819.51,,,,,moe_public_fast_monthly
2025-05,2025,5,충북,982192.64,observed,982192.64,,,,,moe_public_fast_monthly
2025-06,2025,6,강원,783597.11,observed,783597.11,,,,,moe_public_fast_monthly
2025-06,2025,6,경기,1847249.42,observed,1847249.42,,,,,moe_public_fast_monthly
