기준월,연도,월,시도,예측값,value_status,component_moe_scaled,component_load_share,weight_moe,weight_load,모형ID,충전량_kWh,관측값,estimated_value,출처ID
2019-10,2019,10,대구,175887.61,estimated,175887.61,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,175887.61,,175887.61,kepco_hybrid_forecast_v1
2019-10,2019,10,대전,105395.34,estimated,105395.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,105395.34,,105395.34,kepco_hybrid_forecast_v1
2019-10,2019,10,부산,63514.6,estimated,63514.6,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,63514.6,,63514.6,kepco_hybrid_forecast_v1
2019-10,2019,10,서울,150699.48,estimated,150699.48,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,150699.48,,150699.48,kepco_hybrid_forecast_v1
2019-10,2019,10,세종,41776.79,estimated,41776.79,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,41776.79,,41776.79,kepco_hybrid_forecast_v1
2019-10,2019,10,울산,29922.2,estimated,29922.2,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,29922.2,,29922.2,kepco_hybrid_forecast_v1
2019-10,2019,10,인천,61537.08,estimated,61537.08,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,61537.08,,61537.08,kepco_hybrid_forecast_v1
2019-10,2019,10,전남,168303.38,estimated,168303.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,168303.38,,168303.38,kepco_hybrid_forecast_v1
2019-10,2019,10,전북,77777.82,estimated,77777.82,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,77777.82,,77777.82,kepco_hybrid_forecast_v1
2019-10,2019,10,제주,381180.43,estimated,381180.43,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,381180.43,,381180.43,kepco_hybrid_forecast_v1
2019-10,2019,10,충남,87846.28,estimated,87846.28,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,87846.28,,87846.28,kepco_hybrid_forecast_v1
2019-10,2019,10,충북,115428.37,estimated,115428.37,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,115428.37,,115428.37,kepco_hybrid_forecast_v1
2019-11,2019,11,강원,159759.76,estimated,159759.76,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,159759.76,,159759.76,kepco_hybrid_forecast_v1
2019-11,2019,11,경기,315826.87,estimated,315826.87,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,315826.87,,315826.87,kepco_hybrid_forecast_v1
2019-11,2019,11,경남,176571.25,estimated,176571.25,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,176571.25,,176571.25,kepco_hybrid_forecast_v1
2019-11,2019,11,경북,181015.52,estimated,181015.52,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,181015.52,,181015.52,kepco_hybrid_forecast_v1
2019-11,2019,11,광주,99050.73,estimated,99050.73,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,99050.73,,99050.73,kepco_hybrid_forecast_v1
2019-11,2019,11,대구,199010.12,estimated,199010.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,199010.12,,199010.12,kepco_hybrid_forecast_v1
2019-11,2019,11,대전,111612.24,estimated,111612.24,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,111612.24,,111612.24,kepco_hybrid_forecast_v1
2019-11,2019,11,부산,75118.95,estimated,75118.95,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,75118.95,,75118.95,kepco_hybrid_forecast_v1
2019-11,2019,11,서울,181742.62,estimated,181742.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,181742.62,,181742.62,kepco_hybrid_forecast_v1
2019-11,2019,11,세종,44508.91,estimated,44508.91,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,44508.91,,44508.91,kepco_hybrid_forecast_v1
2019-11,2019,11,울산,35989.62,estimated,35989.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,35989.62,,35989.62,kepco_hybrid_forecast_v1
2019-11,2019,11,인천,72650.38,estimated,72650.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,72650.38,,72650.38,kepco_hybrid_forecast_v1
2019-11,2019,11,전남,174885.27,estimated,174885.27,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,174885.27,,174885.27,kepco_hybrid_forecast_v1
2019-11,2019,11,전북,85610.84,estimated,85610.84,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,85610.84,,85610.84,kepco_hybrid_forecast_v1
2019-11,2019,11,제주,374352.98,estimated,374352.98,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,374352.98,,374352.98,kepco_hybrid_forecast_v1
2019-11,2019,11,충남,92360.66,estimated,92360.66,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,92360.66,,92360.66,kepco_hybrid_forecast_v1
2019-11,2019,11,충북,130150.71,estimated,130150.71,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,130150.71,,130150.71,kepco_hybrid_forecast_v1
2019-12,2019,12,강원,169878.37,estimated,169878.37,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,169878.37,,169878.37,kepco_hybrid_forecast_v1
2019-12,2019,12,경기,331815.31,estimated,331815.31,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,331815.31,,331815.31,kepco_hybrid_forecast_v1
2019-12,2019,12,경남,181308.16,estimated,181308.16,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,181308.16,,181308.16,kepco_hybrid_forecast_v1
2019-12,2019,12,경북,194219.94,estimated,194219.94,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,194219.94,,194219.94,kepco_hybrid_forecast_v1
2019-12,2019,12,광주,110187.63,estimated,110187.63,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,110187.63,,110187.63,kepco_hybrid_forecast_v1
2019-12,2019,12,대구,218631.78,estimated,218631.78,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,218631.78,,218631.78,kepco_hybrid_forecast_v1
2019-12,2019,12,대전,129943.58,estimated,129943.58,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,129943.58,,129943.58,kepco_hybrid_forecast_v1
2019-12,2019,12,부산,86342.54,estimated,86342.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,86342.54,,86342.54,kepco_hybrid_forecast_v1
2019-12,2019,12,서울,207150.1,estimated,207150.1,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,207150.1,,207150.1,kepco_hybrid_forecast_v1
2019-12,2019,12,세종,49413.25,estimated,49413.25,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,49413.25,,49413.25,kepco_hybrid_forecast_v1
2019-12,2019,12,울산,38373.84,estimated,38373.84,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,38373.84,,38373.84,kepco_hybrid_forecast_v1
2019-12,2019,12,인천,86164.77,estimated,86164.77,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,86164.77,,86164.77,kepco_hybrid_forecast_v1
2019-12,2019,12,전남,172560.68,estimated,172560.68,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,172560.68,,172560.68,kepco_hybrid_forecast_v1
2019-12,2019,12,전북,84833.44,estimated,84833.44,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,84833.44,,84833.44,kepco_hybrid_forecast_v1
2019-12,2019,12,제주,393932.06,estimated,393932.06,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,393932.06,,393932.06,kepco_hybrid_forecast_v1
2019-12,2019,12,충남,93331.05,estimated,93331.05,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,93331.05,,93331.05,kepco_hybrid_forecast_v1
2019-12,2019,12,충북,133281.46,estimated,133281.46,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,133281.46,,133281.46,kepco_hybrid_forecast_v1
2020-01,2020,1,강원,186125.13,observed,,,,,observed,186125.13,186125.13,,kepco_charge_partial
2020-01,2020,1,경기,353691.42,observed,,,,,observed,353691.42,353691.42,,kepco_charge_partial
2020-01,2020,1,경남,177624.03,observed,,,,,observed,177624.03,177624.03,,kepco_charge_partial
2020-01,2020,1,경북,190486.85,observed,,,,,observed,190486.85,190486.85,,kepco_charge_partial
2020-01,2020,1,광주,138395.36,observed,,,,,observed,138395.36,138395.36,,kepco_charge_partial
2020-01,2020,1,대구,248281.54,observed,,,,,observed,248281.54,248281.54,,kepco_charge_partial
2020-01,2020,1,대전,121197.56,observed,,,,,observed,121197.56,121197.56,,kepco_charge_partial
2020-01,2020,1,부산,85880.9,observed,,,,,observed,85880.9,85880.9,,kepco_charge_partial
2020-01,2020,1,서울,322342.67,observed,,,,,observed,322342.67,322342.67,,kepco_charge_partial
2020-01,2020,1,세종,59250.82,observed,,,,,observed,59250.82,59250.82,,kepco_charge_partial
2020-01,2020,1,울산,34228.55,observed,,,,,observed,34228.55,34228.55,,kepco_charge_partial
2020-01,2020,1,인천,90815.89,observed,,,,,observed,90815.89,90815.89,,kepco_charge_partial
2020-01,2020,1,전남,206836.92,observed,,,,,observed,206836.92,206836.92,,kepco_charge_partial
2020-01,2020,1,전북,92496.1,observed,,,,,observed,92496.1,92496.1,,kepco_charge_partial
2020-01,2020,1,제주,370415.83,observed,,,,,observed,370415.83,370415.83,,kepco_charge_partial
2020-01,2020,1,충남,91235.68,observed,,,,,observed,91235.68,91235.68,,kepco_charge_partial
2020-01,2020,1,충북,130467.23,observed,,,,,observed,130467.23,130467.23,,kepco_charge_partial
2020-02,2020,2,강원,150615.28,observed,,,,,observed,150615.28,150615.28,,kepco_charge_partial
2020-02,2020,2,경기,288976.22,observed,,,,,observed,288976.22,288976.22,,kepco_charge_partial
2020-02,2020,2,경남,147469.42,observed,,,,,observed,147469.42,147469.42,,kepco_charge_partial
2020-02,2020,2,경북,144046.72,observed,,,,,observed,144046.72,144046.72,,kepco_charge_partial
2020-02,2020,2,광주,119808.98,observed,,,,,observed,119808.98,119808.98,,kepco_charge_partial
2020-02,2020,2,대구,211040.68,observed,,,,,observed,211040.68,211040.68,,kepco_charge_partial
2020-02,2020,2,대전,101630.03,observed,,,,,observed,101630.03,101630.03,,kepco_charge_partial
2020-02,2020,2,부산,65307.04,observed,,,,,observed,65307.04,65307.04,,kepco_charge_partial
2020-02,2020,2,서울,291309.0,observed,,,,,observed,291309.0,291309.0,,kepco_charge_partial
2020-02,2020,2,세종,86302.1,observed,,,,,observed,86302.1,86302.1,,kepco_charge_partial
2020-02,2020,2,울산,28682.07,observed,,,,,observed,28682.07,28682.07,,kepco_charge_partial
2020-02,2020,2,인천,78451.85,observed,,,,,observed,78451.85,78451.85,,kepco_charge_partial
2020-02,2020,2,전남,173147.08,observed,,,,,observed,173147.08,173147.08,,kepco_charge_partial
2020-02,2020,2,전북,73798.03,observed,,,,,observed,73798.03,73798.03,,kepco_charge_partial
2020-02,2020,2,제주,303105.54,observed,,,,,observed,303105.54,303105.54,,kepco_charge_partial
2020-02,2020,2,충남,75887.53,observed,,,,,observed,75887.53,75887.53,,kepco_charge_partial
2020-02,2020,2,충북,106148.43,observed,,,,,observed,106148.43,106148.43,,kepco_charge_partial
2020-03,2020,3,강원,126019.9,observed,,,,,observed,126019.9,126019.9,,kepco_charge_partial
2020-03,2020,3,경기,270987.02,observed,,,,,observed,270987.02,270987.02,,kepco_charge_partial
2020-03,2020,3,경남,158376.1,observed,,,,,observed,158376.1,158376.1,,kepco_charge_partial
2020-03,2020,3,경북,126583.04,observed,,,,,observed,126583.04,126583.04,,kepco_charge_partial
2020-03,2020,3,광주,111678.48,observed,,,,,observed,111678.48,111678.48,,kepco_charge_partial
2020-03,2020,3,대구,183780.85,observed,,,,,observed,183780.85,183780.85,,kepco_charge_partial
2020-03,2020,3,대전,91295.62,observed,,,,,observed,91295.62,91295.62,,kepco_charge_partial
2020-03,2020,3,부산,61850.54,observed,,,,,observed,61850.54,61850.54,,kepco_charge_partial
2020-03,2020,3,서울,262236.74,observed,,,,,observed,262236.74,262236.74,,kepco_charge_partial
2020-03,2020,3,세종,80731.13,observed,,,,,observed,80731.13,80731.13,,kepco_charge_partial
2020-03,2020,3,울산,25262.53,observed,,,,,observed,25262.53,25262.53,,kepco_charge_partial
2020-03,2020,3,인천,76011.26,observed,,,,,observed,76011.26,76011.26,,kepco_charge_partial
2020-03,2020,3,전남,179410.38,observed,,,,,observed,179410.38,179410.38,,kepco_charge_partial
2020-03,2020,3,전북,73690.1,observed,,,,,observed,73690.1,73690.1,,kepco_charge_partial
2020-03,2020,3,제주,283595.34,observed,,,,,observed,283595.34,283595.34,,kepco_charge_partial
2020-03,2020,3,충남,72471.05,observed,,,,,observed,72471.05,72471.05,,kepco_charge_partial
2020-03,2020,3,충북,99126.89,observed,,,,,observed,99126.89,99126.89,,kepco_charge_partial
2020-04,2020,4,강원,124607.26,observed,,,,,observed,124607.26,124607.26,,kepco_charge_partial
2020-04,2020,4,경기,264294.51,observed,,,,,observed,264294.51,264294.51,,kepco_charge_partial
2020-04,2020,4,경남,152842.06,observed,,,,,observed,152842.06,152842.06,,kepco_charge_partial
2020-04,2020,4,경북,147633.88,observed,,,,,observed,147633.88,147633.88,,kepco_charge_partial
2020-04,2020,4,광주,120515.66,observed,,,,,observed,120515.66,120515.66,,kepco_charge_partial
2020-04,2020,4,대구,206217.85,observed,,,,,observed,206217.85,206217.85,,kepco_charge_partial
2020-04,2020,4,대전,98073.14,observed,,,,,observed,98073.14,98073.14,,kepco_charge_partial
2020-04,2020,4,부산,65767.93,observed,,,,,observed,65767.93,65767.93,,kepco_charge_partial
2020-04,2020,4,서울,255161.16,observed,,,,,observed,255161.16,255161.16,,kepco_charge_partial
2020-04,2020,4,세종,75697.66,observed,,,,,observed,75697.66,75697.66,,kepco_charge_partial
2020-04,2020,4,울산,21554.86,observed,,,,,observed,21554.86,21554.86,,kepco_charge_partial
2020-04,2020,4,인천,77211.78,observed,,,,,observed,77211.78,77211.78,,kepco_charge_partial
2020-04,2020,4,전남,180622.67,observed,,,,,observed,180622.67,180622.67,,kepco_charge_partial
2020-04,2020,4,전북,76761.05,observed,,,,,observed,76761.05,76761.05,,kepco_charge_partial
2020-04,2020,4,제주,280943.64,observed,,,,,observed,280943.64,280943.64,,kepco_charge_partial
2020-04,2020,4,충남,77843.44,observed,,,,,observed,77843.44,77843.44,,kepco_charge_partial
2020-04,2020,4,충북,105270.4,observed,,,,,observed,105270.4,105270.4,,kepco_charge_partial
2020-05,2020,5,강원,134213.11,observed,,,,,observed,134213.11,134213.11,,kepco_charge_partial
2020-05,2020,5,경기,290844.0,observed,,,,,observed,290844.0,290844.0,,kepco_charge_partial
2020-05,2020,5,경남,160800.76,observed,,,,,observed,160800.76,160800.76,,kepco_charge_partial
2020-05,2020,5,경북,161176.06,observed,,,,,observed,161176.06,161176.06,,kepco_charge_partial
2020-05,2020,5,광주,115507.44,observed,,,,,observed,115507.44,115507.44,,kepco_charge_partial
2020-05,2020,5,대구,233097.37,observed,,,,,observed,233097.37,233097.37,,kepco_charge_partial
2020-05,2020,5,대전,106188.99,observed,,,,,observed,106188.99,106188.99,,kepco_charge_partial
2020-05,2020,5,부산,76873.85,observed,,,,,observed,76873.85,76873.85,,kepco_charge_partial
2020-05,2020,5,서울,262626.46,observed,,,,,observed,262626.46,262626.46,,kepco_charge_partial
2020-05,2020,5,세종,79284.58,observed,,,,,observed,79284.58,79284.58,,kepco_charge_partial
2020-05,2020,5,울산,28410.9,observed,,,,,observed,28410.9,28410.9,,kepco_charge_partial
2020-05,2020,5,인천,76520.27,observed,,,,,observed,76520.27,76520.27,,kepco_charge_partial
2020-05,2020,5,전남,191329.85,observed,,,,,observed,191329.85,191329.85,,kepco_charge_partial
2020-05,2020,5,전북,82784.12,observed,,,,,observed,82784.12,82784.12,,kepco_charge_partial
2020-05,2020,5,제주,306246.06,observed,,,,,observed,306246.06,306246.06,,kepco_charge_partial
2020-05,2020,5,충남,82569.16,observed,,,,,observed,82569.16,82569.16,,kepco_charge_partial
2020-05,2020,5,충북,118863.31,observed,,,,,observed,118863.31,118863.31,,kepco_charge_partial
2020-06,2020,6,강원,129408.95,observed,,,,,observed,129408.95,129408.95,,kepco_charge_partial
2020-06,2020,6,경기,270671.83,observed,,,,,observed,270671.83,270671.83,,kepco_charge_partial
2020-06,2020,6,경남,145882.54,observed,,,,,observed,145882.54,145882.54,,kepco_charge_partial
2020-06,2020,6,경북,182781.22,observed,,,,,observed,182781.22,182781.22,,kepco_charge_partial
2020-06,2020,6,광주,90137.73,observed,,,,,observed,90137.73,90137.73,,kepco_charge_partial
2020-06,2020,6,대구,233328.1,observed,,,,,observed,233328.1,233328.1,,kepco_charge_partial
2020-06,2020,6,대전,95656.82,observed,,,,,observed,95656.82,95656.82,,kepco_charge_partial
2020-06,2020,6,부산,76316.07,observed,,,,,observed,76316.07,76316.07,,kepco_charge_partial
2020-06,2020,6,서울,268231.93,observed,,,,,observed,268231.93,268231.93,,kepco_charge_partial
2020-06,2020,6,세종,3074367.7,observed,,,,,observed,3074367.7,3074367.7,,kepco_charge_partial
2020-06,2020,6,울산,27174.07,observed,,,,,observed,27174.07,27174.07,,kepco_charge_partial
2020-06,2020,6,인천,70929.85,observed,,,,,observed,70929.85,70929.85,,kepco_charge_partial
2020-06,2020,6,전남,178627.53,observed,,,,,observed,178627.53,178627.53,,kepco_charge_partial
2020-06,2020,6,전북,69885.99,observed,,,,,observed,69885.99,69885.99,,kepco_charge_partial
2020-06,2020,6,제주,297597.34,observed,,,,,observed,297597.34,297597.34,,kepco_charge_partial
2020-06,2020,6,충남,75362.57,observed,,,,,observed,75362.57,75362.57,,kepco_charge_partial
2020-06,2020,6,충북,107000.3,observed,,,,,observed,107000.3,107000.3,,kepco_charge_partial
2020-07,2020,7,강원,177830.23,estimated,177830.23,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,177830.23,,177830.23,kepco_hybrid_forecast_v1
2020-07,2020,7,경기,423715.3,estimated,423715.3,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,423715.3,,423715.3,kepco_hybrid_forecast_v1
2020-07,2020,7,경남,225202.56,estimated,225202.56,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,225202.56,,225202.56,kepco_hybrid_forecast_v1
2020-07,2020,7,경북,202169.07,estimated,202169.07,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,202169.07,,202169.07,kepco_hybrid_forecast_v1
2020-07,2020,7,광주,109346.71,estimated,109346.71,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,109346.71,,109346.71,kepco_hybrid_forecast_v1
2020-07,2020,7,대구,320721.7,estimated,320721.7,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,320721.7,,320721.7,kepco_hybrid_forecast_v1
2020-07,2020,7,대전,150092.81,estimated,150092.81,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,150092.81,,150092.81,kepco_hybrid_forecast_v1
2020-07,2020,7,부산,101859.94,estimated,101859.94,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,101859.94,,101859.94,kepco_hybrid_forecast_v1
2020-07,2020,7,서울,284009.95,estimated,284009.95,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,284009.95,,284009.95,kepco_hybrid_forecast_v1
2020-07,2020,7,세종,77474.78,estimated,77474.78,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,77474.78,,77474.78,kepco_hybrid_forecast_v1
2020-07,2020,7,울산,34020.38,estimated,34020.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,34020.38,,34020.38,kepco_hybrid_forecast_v1
2020-07,2020,7,인천,108948.07,estimated,108948.07,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,108948.07,,108948.07,kepco_hybrid_forecast_v1
2020-07,2020,7,전남,217501.01,estimated,217501.01,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,217501.01,,217501.01,kepco_hybrid_forecast_v1
2020-07,2020,7,전북,106175.45,estimated,106175.45,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,106175.45,,106175.45,kepco_hybrid_forecast_v1
2020-07,2020,7,제주,379664.28,estimated,379664.28,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,379664.28,,379664.28,kepco_hybrid_forecast_v1
2020-07,2020,7,충남,101489.77,estimated,101489.77,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,101489.77,,101489.77,kepco_hybrid_forecast_v1
2020-07,2020,7,충북,133697.55,estimated,133697.55,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,133697.55,,133697.55,kepco_hybrid_forecast_v1
2020-08,2020,8,강원,191926.76,estimated,191926.76,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,191926.76,,191926.76,kepco_hybrid_forecast_v1
2020-08,2020,8,경기,440730.47,estimated,440730.47,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,440730.47,,440730.47,kepco_hybrid_forecast_v1
2020-08,2020,8,경남,291134.97,estimated,291134.97,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,291134.97,,291134.97,kepco_hybrid_forecast_v1
2020-08,2020,8,경북,249341.37,estimated,249341.37,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,249341.37,,249341.37,kepco_hybrid_forecast_v1
2020-08,2020,8,광주,185839.13,estimated,185839.13,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,185839.13,,185839.13,kepco_hybrid_forecast_v1
2020-08,2020,8,대구,394421.39,estimated,394421.39,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,394421.39,,394421.39,kepco_hybrid_forecast_v1
2020-08,2020,8,대전,182635.12,estimated,182635.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,182635.12,,182635.12,kepco_hybrid_forecast_v1
2020-08,2020,8,부산,136944.23,estimated,136944.23,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,136944.23,,136944.23,kepco_hybrid_forecast_v1
2020-08,2020,8,서울,350782.57,estimated,350782.57,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,350782.57,,350782.57,kepco_hybrid_forecast_v1
2020-08,2020,8,세종,95235.66,estimated,95235.66,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,95235.66,,95235.66,kepco_hybrid_forecast_v1
2020-08,2020,8,울산,39321.38,estimated,39321.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,39321.38,,39321.38,kepco_hybrid_forecast_v1
2020-08,2020,8,인천,122502.39,estimated,122502.39,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,122502.39,,122502.39,kepco_hybrid_forecast_v1
2020-08,2020,8,전남,301184.14,estimated,301184.14,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,301184.14,,301184.14,kepco_hybrid_forecast_v1
2020-08,2020,8,전북,125593.91,estimated,125593.91,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,125593.91,,125593.91,kepco_hybrid_forecast_v1
2020-08,2020,8,제주,487459.17,estimated,487459.17,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,487459.17,,487459.17,kepco_hybrid_forecast_v1
2020-08,2020,8,충남,120995.15,estimated,120995.15,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,120995.15,,120995.15,kepco_hybrid_forecast_v1
2020-08,2020,8,충북,154881.22,estimated,154881.22,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,154881.22,,154881.22,kepco_hybrid_forecast_v1
2020-09,2020,9,강원,165680.43,estimated,165680.43,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,165680.43,,165680.43,kepco_hybrid_forecast_v1
2020-09,2020,9,경기,437450.06,estimated,437450.06,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,437450.06,,437450.06,kepco_hybrid_forecast_v1
2020-09,2020,9,경남,258516.1,estimated,258516.1,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,258516.1,,258516.1,kepco_hybrid_forecast_v1
2020-09,2020,9,경북,213766.73,estimated,213766.73,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,213766.73,,213766.73,kepco_hybrid_forecast_v1
2020-09,2020,9,광주,158135.04,estimated,158135.04,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,158135.04,,158135.04,kepco_hybrid_forecast_v1
2020-09,2020,9,대구,433456.54,estimated,433456.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,433456.54,,433456.54,kepco_hybrid_forecast_v1
2020-09,2020,9,대전,196327.62,estimated,196327.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,196327.62,,196327.62,kepco_hybrid_forecast_v1
2020-09,2020,9,부산,102983.22,estimated,102983.22,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,102983.22,,102983.22,kepco_hybrid_forecast_v1
2020-09,2020,9,서울,348704.33,estimated,348704.33,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,348704.33,,348704.33,kepco_hybrid_forecast_v1
2020-09,2020,9,세종,86538.75,estimated,86538.75,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,86538.75,,86538.75,kepco_hybrid_forecast_v1
2020-09,2020,9,울산,36262.53,estimated,36262.53,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,36262.53,,36262.53,kepco_hybrid_forecast_v1
2020-09,2020,9,인천,126692.42,estimated,126692.42,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,126692.42,,126692.42,kepco_hybrid_forecast_v1
2020-09,2020,9,전남,234160.11,estimated,234160.11,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,234160.11,,234160.11,kepco_hybrid_forecast_v1
2020-09,2020,9,전북,98716.46,estimated,98716.46,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,98716.46,,98716.46,kepco_hybrid_forecast_v1
2020-09,2020,9,제주,364419.4,estimated,364419.4,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,364419.4,,364419.4,kepco_hybrid_forecast_v1
2020-09,2020,9,충남,120916.62,estimated,120916.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,120916.62,,120916.62,kepco_hybrid_forecast_v1
2020-09,2020,9,충북,138456.34,estimated,138456.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,138456.34,,138456.34,kepco_hybrid_forecast_v1
2020-10,2020,10,강원,245328.68,estimated,245328.68,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,245328.68,,245328.68,kepco_hybrid_forecast_v1
2020-10,2020,10,경기,572445.97,estimated,572445.97,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,572445.97,,572445.97,kepco_hybrid_forecast_v1
2020-10,2020,10,경남,338911.29,estimated,338911.29,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,338911.29,,338911.29,kepco_hybrid_forecast_v1
2020-10,2020,10,경북,288729.69,estimated,288729.69,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,288729.69,,288729.69,kepco_hybrid_forecast_v1
2020-10,2020,10,광주,179640.71,estimated,179640.71,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,179640.71,,179640.71,kepco_hybrid_forecast_v1
2020-10,2020,10,대구,500902.37,estimated,500902.37,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,500902.37,,500902.37,kepco_hybrid_forecast_v1
