기준월,연도,월,시도,metric_name,예측값,component_moe_scaled,component_load_share,weight_moe,weight_load,ratio_applied,load_index_applied,모형ID,value_status,data_quality_note,generated_at,예측버전
2024-09,2024,9,충북,charge_kwh_sum,707394.28,707394.28,0.0,1.0,0.0,0.688,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,충남,charge_kwh_sum,563618.88,563618.88,0.0,1.0,0.0,0.4585,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,전북,charge_kwh_sum,549808.63,549808.63,0.0,1.0,0.0,0.6028,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,전남,charge_kwh_sum,1372021.95,1372021.95,0.0,1.0,0.0,1.6269,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,경북,charge_kwh_sum,796984.48,796984.48,0.0,1.0,0.0,0.5455,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,경남,charge_kwh_sum,1434213.09,1434213.09,0.0,1.0,0.0,1.2273,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-09,2024,9,제주,charge_kwh_sum,1631234.52,1631234.52,0.0,1.0,0.0,2.5602,1.9928,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,서울,charge_kwh_sum,1128968.86,1128968.86,0.0,1.0,0.0,2.2049,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,부산,charge_kwh_sum,457648.79,457648.79,0.0,1.0,0.0,2.0446,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,대구,charge_kwh_sum,654532.25,654532.25,0.0,1.0,0.0,2.2181,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,인천,charge_kwh_sum,577008.22,577008.22,0.0,1.0,0.0,1.2018,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,광주,charge_kwh_sum,434836.98,434836.98,0.0,1.0,0.0,2.305,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,대전,charge_kwh_sum,434395.85,434395.85,0.0,1.0,0.0,1.7782,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,울산,charge_kwh_sum,117822.21,117822.21,0.0,1.0,0.0,0.5719,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,세종,charge_kwh_sum,196466.25,196466.25,0.0,1.0,0.0,2.8987,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,경기,charge_kwh_sum,2146219.45,2146219.45,0.0,1.0,0.0,1.1309,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,강원,charge_kwh_sum,901800.21,901800.21,0.0,1.0,0.0,1.1109,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,충북,charge_kwh_sum,715467.97,715467.97,0.0,1.0,0.0,0.688,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,충남,charge_kwh_sum,553266.34,553266.34,0.0,1.0,0.0,0.4585,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,전북,charge_kwh_sum,519512.27,519512.27,0.0,1.0,0.0,0.6028,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,전남,charge_kwh_sum,1238843.55,1238843.55,0.0,1.0,0.0,1.6269,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,경북,charge_kwh_sum,770234.81,770234.81,0.0,1.0,0.0,0.5455,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,경남,charge_kwh_sum,1386344.21,1386344.21,0.0,1.0,0.0,1.2273,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-10,2024,10,제주,charge_kwh_sum,1497760.57,1497760.57,0.0,1.0,0.0,2.5602,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,서울,charge_kwh_sum,1239961.04,1239961.04,0.0,1.0,0.0,2.2049,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,부산,charge_kwh_sum,469951.61,469951.61,0.0,1.0,0.0,2.0446,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,대구,charge_kwh_sum,690023.29,690023.29,0.0,1.0,0.0,2.2181,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,인천,charge_kwh_sum,640517.12,640517.12,0.0,1.0,0.0,1.2018,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,광주,charge_kwh_sum,481025.77,481025.77,0.0,1.0,0.0,2.305,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,대전,charge_kwh_sum,490615.12,490615.12,0.0,1.0,0.0,1.7782,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,울산,charge_kwh_sum,124290.49,124290.49,0.0,1.0,0.0,0.5719,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,세종,charge_kwh_sum,211934.85,211934.85,0.0,1.0,0.0,2.8987,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,경기,charge_kwh_sum,2304242.33,2304242.33,0.0,1.0,0.0,1.1309,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,강원,charge_kwh_sum,881898.09,881898.09,0.0,1.0,0.0,1.1109,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,충북,charge_kwh_sum,788670.21,788670.21,0.0,1.0,0.0,0.688,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,충남,charge_kwh_sum,581183.32,581183.32,0.0,1.0,0.0,0.4585,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,전북,charge_kwh_sum,559103.26,559103.26,0.0,1.0,0.0,0.6028,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,전남,charge_kwh_sum,1344348.14,1344348.14,0.0,1.0,0.0,1.6269,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,경북,charge_kwh_sum,826721.61,826721.61,0.0,1.0,0.0,0.5455,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,경남,charge_kwh_sum,1432765.69,1432765.69,0.0,1.0,0.0,1.2273,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-11,2024,11,제주,charge_kwh_sum,1498455.91,1498455.91,0.0,1.0,0.0,2.5602,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,서울,charge_kwh_sum,1505505.66,1505505.66,0.0,1.0,0.0,2.2049,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,부산,charge_kwh_sum,520402.66,520402.66,0.0,1.0,0.0,2.0446,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,대구,charge_kwh_sum,797660.85,797660.85,0.0,1.0,0.0,2.2181,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,인천,charge_kwh_sum,754916.89,754916.89,0.0,1.0,0.0,1.2018,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,광주,charge_kwh_sum,544998.63,544998.63,0.0,1.0,0.0,2.305,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,대전,charge_kwh_sum,582928.81,582928.81,0.0,1.0,0.0,1.7782,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,울산,charge_kwh_sum,141434.1,141434.1,0.0,1.0,0.0,0.5719,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,세종,charge_kwh_sum,235920.32,235920.32,0.0,1.0,0.0,2.8987,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,경기,charge_kwh_sum,2692992.01,2692992.01,0.0,1.0,0.0,1.1309,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,강원,charge_kwh_sum,990541.72,990541.72,0.0,1.0,0.0,1.1109,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,충북,charge_kwh_sum,841513.85,841513.85,0.0,1.0,0.0,0.688,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,충남,charge_kwh_sum,624557.54,624557.54,0.0,1.0,0.0,0.4585,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,전북,charge_kwh_sum,585828.09,585828.09,0.0,1.0,0.0,0.6028,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,전남,charge_kwh_sum,1439351.8,1439351.8,0.0,1.0,0.0,1.6269,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,경북,charge_kwh_sum,904507.92,904507.92,0.0,1.0,0.0,0.5455,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,경남,charge_kwh_sum,1579897.68,1579897.68,0.0,1.0,0.0,1.2273,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2024-12,2024,12,제주,charge_kwh_sum,1709433.8,1709433.8,0.0,1.0,0.0,2.5602,,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,서울,charge_kwh_sum,1407274.93,1407274.93,2043525.47,1.0,0.0,2.2049,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,부산,charge_kwh_sum,498072.96,498072.96,725489.53,1.0,0.0,2.0446,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,대구,charge_kwh_sum,758148.17,758148.17,736884.65,1.0,0.0,2.2181,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,인천,charge_kwh_sum,711146.27,711146.27,672312.28,1.0,0.0,1.2018,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,광주,charge_kwh_sum,513764.92,513764.92,455804.94,1.0,0.0,2.305,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,대전,charge_kwh_sum,621530.16,621530.16,459603.31,1.0,0.0,1.7782,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,울산,charge_kwh_sum,137052.78,137052.78,212708.97,1.0,0.0,0.5719,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,세종,charge_kwh_sum,218874.51,218874.51,273482.96,1.0,0.0,2.8987,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,경기,charge_kwh_sum,2507712.29,2507712.29,2932345.1,1.0,0.0,1.1309,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,강원,charge_kwh_sum,1026027.72,1026027.72,979980.62,1.0,0.0,1.1109,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,충북,charge_kwh_sum,790950.33,790950.33,740683.02,1.0,0.0,0.688,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,충남,charge_kwh_sum,590689.0,590689.0,824247.26,1.0,0.0,0.4585,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,전북,charge_kwh_sum,589097.35,589097.35,778666.77,1.0,0.0,0.6028,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,전남,charge_kwh_sum,1445312.15,1445312.15,1036956.23,1.0,0.0,1.6269,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,경북,charge_kwh_sum,917049.39,917049.39,1458575.8,1.0,0.0,0.5455,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,경남,charge_kwh_sum,1563432.28,1563432.28,1340826.19,1.0,0.0,1.2273,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-01,2025,1,제주,charge_kwh_sum,1661634.33,1661634.33,767271.64,1.0,0.0,2.5602,5.6692,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,서울,charge_kwh_sum,1387319.58,1387319.58,5813836.1,1.0,0.0,2.2049,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,부산,charge_kwh_sum,472444.55,472444.55,2064019.88,1.0,0.0,2.0446,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,대구,charge_kwh_sum,681822.92,681822.92,2096439.04,1.0,0.0,2.2181,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,인천,charge_kwh_sum,652742.79,652742.79,1912730.47,1.0,0.0,1.2018,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,광주,charge_kwh_sum,478406.21,478406.21,1296766.42,1.0,0.0,2.305,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,대전,charge_kwh_sum,580952.71,580952.71,1307572.8,1.0,0.0,1.7782,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,울산,charge_kwh_sum,123779.33,123779.33,605157.66,1.0,0.0,0.5719,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,세종,charge_kwh_sum,222343.76,222343.76,778059.85,1.0,0.0,2.8987,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,경기,charge_kwh_sum,2359231.48,2359231.48,8342530.62,1.0,0.0,1.1309,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,강원,charge_kwh_sum,837043.0,837043.0,2788047.8,1.0,0.0,1.1109,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,충북,charge_kwh_sum,719068.93,719068.93,2107245.43,1.0,0.0,0.688,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,충남,charge_kwh_sum,547467.56,547467.56,2344985.94,1.0,0.0,0.4585,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,전북,charge_kwh_sum,492222.59,492222.59,2215309.3,1.0,0.0,0.6028,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,전남,charge_kwh_sum,1193946.45,1193946.45,2950143.6,1.0,0.0,1.6269,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,경북,charge_kwh_sum,781587.17,781587.17,4149652.53,1.0,0.0,0.5455,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,경남,charge_kwh_sum,1380824.55,1380824.55,3814654.54,1.0,0.0,1.2273,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-02,2025,2,제주,charge_kwh_sum,1540841.62,1540841.62,2182890.14,1.0,0.0,2.5602,19.1232,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,서울,charge_kwh_sum,1139461.94,1139461.94,3204809.55,1.0,0.0,2.2049,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,부산,charge_kwh_sum,415329.01,415329.01,1137766.96,1.0,0.0,2.0446,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,대구,charge_kwh_sum,632437.14,632437.14,1155637.65,1.0,0.0,2.2181,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,인천,charge_kwh_sum,580723.04,580723.04,1054370.43,1.0,0.0,1.2018,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,광주,charge_kwh_sum,433888.64,433888.64,714827.41,1.0,0.0,2.305,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,대전,charge_kwh_sum,514336.17,514336.17,720784.3,1.0,0.0,1.7782,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,울산,charge_kwh_sum,112467.17,112467.17,333586.12,1.0,0.0,0.5719,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,세종,charge_kwh_sum,204304.15,204304.15,428896.45,1.0,0.0,2.8987,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,경기,charge_kwh_sum,2101419.02,2101419.02,4598723.0,1.0,0.0,1.1309,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,강원,charge_kwh_sum,774772.55,774772.55,1536878.93,1.0,0.0,1.1109,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,충북,charge_kwh_sum,671916.17,671916.17,1161594.54,1.0,0.0,0.688,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,충남,charge_kwh_sum,525116.71,525116.71,1292646.23,1.0,0.0,0.4585,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,전북,charge_kwh_sum,479095.56,479095.56,1221163.49,1.0,0.0,0.6028,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,전남,charge_kwh_sum,1291317.92,1291317.92,1626232.36,1.0,0.0,1.6269,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,경북,charge_kwh_sum,747402.29,747402.29,2287447.71,1.0,0.0,0.5455,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,경남,charge_kwh_sum,1303391.81,1303391.81,2102783.96,1.0,0.0,1.2273,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-03,2025,3,제주,charge_kwh_sum,1501961.5,1501961.5,1203292.81,1.0,0.0,2.5602,11.2923,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,서울,charge_kwh_sum,1035158.73,1035158.73,1629297.21,1.0,0.0,2.2049,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,부산,charge_kwh_sum,389518.76,389518.76,578430.79,1.0,0.0,2.0446,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,대구,charge_kwh_sum,591466.14,591466.14,587516.09,1.0,0.0,2.2181,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,인천,charge_kwh_sum,557867.87,557867.87,536032.72,1.0,0.0,1.2018,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,광주,charge_kwh_sum,409191.73,409191.73,363412.02,1.0,0.0,2.305,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,대전,charge_kwh_sum,483471.07,483471.07,366440.45,1.0,0.0,1.7782,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,울산,charge_kwh_sum,107705.73,107705.73,169592.27,1.0,0.0,0.5719,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,세종,charge_kwh_sum,188618.15,188618.15,218047.21,1.0,0.0,2.8987,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,경기,charge_kwh_sum,2068803.07,2068803.07,2337950.64,1.0,0.0,1.1309,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,강원,charge_kwh_sum,739332.46,739332.46,781335.84,1.0,0.0,1.1109,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,충북,charge_kwh_sum,633965.46,633965.46,590544.53,1.0,0.0,0.688,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,충남,charge_kwh_sum,521991.73,521991.73,657170.06,1.0,0.0,0.4585,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2025-04,2025,4,전북,charge_kwh_sum,484780.86,484780.86,620828.86,1.0,0.0,0.6028,5.6229,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
